0.269673,0.847924,-0.000112,0.377507,0.789617,-0.030710,0.439779,0.677416,-0.078062,0.467286,0.552554,-0.099749,0.463957,0.450476,-0.122879,0.348391,0.645640,-0.250211,0.368159,0.455493,-0.274778,0.393763,0.372816,-0.215570,0.413189,0.336903,-0.157500,0.266479,0.626270,-0.220896,0.283069,0.416907,-0.253491,0.316520,0.338156,-0.174121,0.344387,0.319162,-0.095929,0.206333,0.617276,-0.175648,0.214144,0.423480,-0.205282,0.249685,0.343303,-0.154503,0.282498,0.309804,-0.101623,0.169640,0.613303,-0.123773,0.171960,0.457356,-0.144172,0.194912,0.383797,-0.122171,0.221287,0.342686,-0.095550,0,0,0,0
0.265069,0.850675,-0.000090,0.373694,0.794477,-0.034414,0.436474,0.681130,-0.081900,0.463102,0.557154,-0.103780,0.462096,0.455094,-0.126272,0.343185,0.643361,-0.250293,0.362111,0.456793,-0.274811,0.388163,0.373065,-0.220696,0.409153,0.334316,-0.166946,0.260584,0.624037,-0.219301,0.275408,0.416121,-0.250640,0.310819,0.338538,-0.174559,0.341166,0.321871,-0.099348,0.200856,0.616586,-0.173032,0.205850,0.423058,-0.203645,0.241105,0.342874,-0.158814,0.274472,0.311552,-0.109151,0.165173,0.615312,-0.119190,0.166906,0.458392,-0.138985,0.192070,0.389109,-0.117202,0.221267,0.354638,-0.090295,0,0,0,0
0.263296,0.853225,-0.000075,0.371090,0.796330,-0.037550,0.433712,0.685455,-0.087707,0.461948,0.561985,-0.111635,0.461184,0.458676,-0.135085,0.341362,0.649571,-0.256225,0.361821,0.458557,-0.279077,0.392944,0.378227,-0.217001,0.416062,0.344504,-0.157192,0.260536,0.627338,-0.226549,0.278946,0.418482,-0.262300,0.317503,0.340144,-0.187162,0.347751,0.320846,-0.113175,0.201286,0.617339,-0.180578,0.209485,0.423376,-0.214477,0.245911,0.342939,-0.168149,0.278093,0.309901,-0.116607,0.164880,0.614204,-0.127365,0.167459,0.457234,-0.151296,0.193787,0.388620,-0.130417,0.223135,0.354754,-0.102456,0,0,0,0
0.265509,0.857856,-0.000085,0.372477,0.800506,-0.037196,0.434969,0.686531,-0.086846,0.461931,0.561109,-0.110077,0.460279,0.457882,-0.134298,0.340222,0.651128,-0.252457,0.361217,0.461841,-0.275754,0.392068,0.380905,-0.218169,0.415756,0.346794,-0.162510,0.258850,0.629456,-0.222841,0.277279,0.421304,-0.256748,0.315430,0.343107,-0.183359,0.345732,0.324501,-0.111716,0.199948,0.620949,-0.177309,0.208835,0.426738,-0.210950,0.245202,0.345708,-0.167152,0.277904,0.312277,-0.118675,0.164310,0.620428,-0.124365,0.167313,0.463288,-0.147009,0.193728,0.394516,-0.125792,0.223603,0.360542,-0.099296,0,0,0,0
0.262758,0.858521,-0.000076,0.370609,0.800749,-0.032585,0.432909,0.687674,-0.080511,0.461635,0.563283,-0.102329,0.462405,0.460463,-0.125353,0.339686,0.652819,-0.250103,0.363556,0.465016,-0.273276,0.392996,0.382972,-0.215107,0.414735,0.345908,-0.160381,0.258278,0.630668,-0.221930,0.279286,0.424176,-0.255755,0.315665,0.342803,-0.180941,0.344631,0.319282,-0.107655,0.198920,0.620700,-0.177526,0.208633,0.427734,-0.210202,0.244408,0.344471,-0.163316,0.276977,0.307700,-0.112618,0.162618,0.617798,-0.125884,0.165007,0.462661,-0.146781,0.190055,0.391726,-0.123958,0.218015,0.353301,-0.097219,0,0,0,0
0.264174,0.858217,-0.000079,0.371645,0.800339,-0.032100,0.433334,0.689994,-0.079884,0.460897,0.567480,-0.101503,0.462350,0.465133,-0.125681,0.338784,0.653372,-0.247935,0.363296,0.467647,-0.271255,0.393708,0.384585,-0.217153,0.416756,0.345570,-0.165931,0.258104,0.631097,-0.219322,0.279184,0.426504,-0.252100,0.316297,0.344315,-0.180512,0.346343,0.319432,-0.109411,0.199112,0.621341,-0.173978,0.208026,0.428661,-0.205199,0.244018,0.345996,-0.159039,0.277371,0.309147,-0.108847,0.163444,0.619291,-0.121056,0.166185,0.463517,-0.139786,0.192106,0.393825,-0.115250,0.221103,0.356085,-0.087158,0,0,0,0
0.263812,0.857296,-0.000078,0.372927,0.799476,-0.033878,0.434389,0.689344,-0.082566,0.461241,0.565568,-0.104746,0.462602,0.463117,-0.128869,0.339417,0.652615,-0.248601,0.364568,0.468805,-0.270287,0.395354,0.387393,-0.213546,0.418573,0.349311,-0.160887,0.259108,0.630646,-0.219862,0.281766,0.428202,-0.254493,0.317835,0.344828,-0.185564,0.347025,0.317115,-0.117603,0.199994,0.620836,-0.174491,0.209715,0.429565,-0.207000,0.244595,0.345676,-0.162613,0.277205,0.306758,-0.114831,0.163830,0.618791,-0.121889,0.165025,0.464348,-0.142146,0.190421,0.394143,-0.119875,0.219418,0.355479,-0.093788,0,0,0,0
0.262397,0.855972,-0.000076,0.371769,0.802891,-0.033438,0.433447,0.692673,-0.081359,0.461506,0.570040,-0.104066,0.466134,0.467976,-0.129584,0.339961,0.653611,-0.247987,0.365176,0.468498,-0.270622,0.394049,0.385723,-0.215188,0.415787,0.346258,-0.162948,0.260078,0.631047,-0.219500,0.281864,0.428097,-0.251298,0.317828,0.346551,-0.179717,0.346960,0.321194,-0.109797,0.200870,0.620589,-0.174865,0.210607,0.429606,-0.206436,0.245781,0.345624,-0.162953,0.278561,0.307155,-0.115657,0.164329,0.617864,-0.123250,0.166494,0.463546,-0.142554,0.191377,0.393047,-0.121151,0.219930,0.353672,-0.096576,0,0,0,0
0.264611,0.855187,-0.000092,0.373962,0.802604,-0.035465,0.435324,0.692119,-0.084070,0.461775,0.569080,-0.106824,0.465267,0.467088,-0.133250,0.340039,0.652004,-0.248985,0.362978,0.466465,-0.272187,0.392280,0.383391,-0.218727,0.415151,0.344461,-0.167757,0.259174,0.630438,-0.219340,0.277448,0.425340,-0.252277,0.313111,0.342098,-0.183279,0.342699,0.317475,-0.114810,0.200029,0.621548,-0.173556,0.207123,0.428528,-0.205176,0.242049,0.344493,-0.161566,0.274774,0.307323,-0.113739,0.164201,0.620574,-0.120526,0.166658,0.463792,-0.139707,0.191405,0.394955,-0.116735,0.219496,0.357935,-0.090047,0,0,0,0
0.261029,0.856371,-0.000093,0.370732,0.805501,-0.032842,0.433000,0.696901,-0.080756,0.462562,0.574276,-0.102998,0.467824,0.471543,-0.128341,0.339733,0.654955,-0.247973,0.364754,0.469059,-0.270998,0.394582,0.385760,-0.217433,0.417448,0.345701,-0.167238,0.259235,0.631481,-0.218377,0.281611,0.426884,-0.250850,0.317642,0.344143,-0.180566,0.346976,0.317703,-0.111306,0.200113,0.620624,-0.172312,0.210338,0.429396,-0.202997,0.245676,0.345072,-0.158343,0.278481,0.305524,-0.110128,0.164041,0.617406,-0.119116,0.166995,0.461854,-0.136926,0.191405,0.390015,-0.114520,0.219059,0.348034,-0.089600,0,0,0,0
0.265233,0.857144,-0.000078,0.374834,0.803699,-0.037069,0.436295,0.694763,-0.087104,0.463573,0.572959,-0.111415,0.467693,0.470410,-0.139418,0.340438,0.653274,-0.251069,0.363161,0.467476,-0.274879,0.392490,0.383731,-0.221362,0.415528,0.344034,-0.170255,0.259718,0.630944,-0.220810,0.278090,0.425743,-0.253699,0.314700,0.343674,-0.183676,0.344804,0.320414,-0.114660,0.200522,0.620866,-0.174487,0.208173,0.428286,-0.207221,0.244110,0.344678,-0.165102,0.277545,0.308626,-0.118167,0.164433,0.618698,-0.120773,0.166826,0.461803,-0.141716,0.192879,0.392404,-0.121018,0.222685,0.355856,-0.096106,0,0,0,0
0.261583,0.859606,-0.000070,0.371943,0.808110,-0.032594,0.435188,0.699742,-0.079564,0.465481,0.577797,-0.101139,0.470668,0.474188,-0.125787,0.340380,0.654710,-0.241247,0.367438,0.472121,-0.264768,0.396513,0.387661,-0.215409,0.418212,0.345290,-0.169522,0.260218,0.631298,-0.211764,0.282499,0.428827,-0.243351,0.318227,0.345482,-0.176412,0.347113,0.318762,-0.110189,0.201255,0.621055,-0.166239,0.209930,0.431085,-0.196697,0.244898,0.345521,-0.154641,0.277096,0.305058,-0.108591,0.165089,0.619139,-0.113285,0.167845,0.464520,-0.130527,0.193087,0.392898,-0.108502,0.221534,0.351353,-0.083848,0,0,0,0
0.261773,0.858494,-0.000075,0.373909,0.809164,-0.039839,0.438172,0.701411,-0.090506,0.468019,0.579480,-0.114644,0.474291,0.473402,-0.141637,0.341303,0.655570,-0.253660,0.364449,0.469894,-0.277964,0.390962,0.381722,-0.227304,0.411121,0.336414,-0.178443,0.259121,0.631483,-0.219375,0.277707,0.424117,-0.248769,0.312761,0.342449,-0.177386,0.342511,0.321346,-0.106967,0.199933,0.619298,-0.169013,0.208016,0.425918,-0.198098,0.244498,0.342223,-0.155455,0.278741,0.307082,-0.108364,0.165108,0.615532,-0.111502,0.169606,0.457583,-0.127798,0.196033,0.388102,-0.105676,0.225803,0.350700,-0.080945,0,0,0,0
0.264493,0.861656,-0.000076,0.376129,0.811240,-0.035858,0.441164,0.705750,-0.085524,0.473100,0.586769,-0.109071,0.482144,0.481837,-0.136409,0.346100,0.657386,-0.250395,0.370654,0.470972,-0.279106,0.397676,0.383031,-0.230104,0.418060,0.338375,-0.183204,0.263853,0.633343,-0.217607,0.281560,0.425449,-0.251717,0.316870,0.342473,-0.181646,0.345963,0.320812,-0.110781,0.203441,0.622330,-0.168895,0.210591,0.428873,-0.200466,0.247531,0.344312,-0.156648,0.281553,0.308672,-0.107309,0.166973,0.619772,-0.112676,0.171015,0.462589,-0.130750,0.196843,0.390392,-0.109603,0.225540,0.349293,-0.083958,0,0,0,0
0.263565,0.864993,-0.000089,0.375973,0.814309,-0.036376,0.443345,0.708856,-0.085074,0.477860,0.590427,-0.108566,0.487282,0.485439,-0.135280,0.346192,0.657706,-0.243583,0.371010,0.474182,-0.271539,0.397298,0.386151,-0.227045,0.417511,0.340273,-0.182889,0.264811,0.633963,-0.210450,0.280210,0.430243,-0.245937,0.314110,0.345005,-0.183306,0.343135,0.320460,-0.118364,0.205067,0.623374,-0.162624,0.207674,0.433598,-0.194073,0.242084,0.345860,-0.155893,0.274476,0.304331,-0.111663,0.169415,0.621516,-0.107231,0.169990,0.466967,-0.125254,0.193611,0.393281,-0.107083,0.220664,0.347094,-0.084315,0,0,0,0
0.267002,0.864575,-0.000100,0.377259,0.812807,-0.033030,0.444247,0.706240,-0.079722,0.478091,0.587697,-0.103141,0.487670,0.483261,-0.127895,0.346796,0.653850,-0.234766,0.369051,0.472486,-0.260146,0.393282,0.384528,-0.216935,0.412588,0.338169,-0.173593,0.265149,0.633015,-0.204171,0.277617,0.431784,-0.238547,0.309577,0.346419,-0.178562,0.338278,0.320232,-0.115807,0.205022,0.624983,-0.159088,0.204576,0.435795,-0.189123,0.237176,0.347430,-0.153690,0.270032,0.304360,-0.112231,0.168915,0.625514,-0.105990,0.167662,0.472301,-0.121649,0.190687,0.399440,-0.101981,0.218834,0.354705,-0.079385,0,0,0,0
0.262070,0.863007,-0.000101,0.375272,0.814882,-0.033928,0.443377,0.709841,-0.081640,0.479032,0.591662,-0.106328,0.487259,0.487405,-0.133416,0.344944,0.657159,-0.242100,0.371931,0.475703,-0.271687,0.397964,0.388225,-0.228914,0.417387,0.342719,-0.184931,0.263857,0.633265,-0.211030,0.279970,0.430704,-0.247169,0.314423,0.345821,-0.183622,0.344338,0.322695,-0.117304,0.204118,0.622074,-0.165677,0.205892,0.433093,-0.198620,0.240642,0.344888,-0.161931,0.274630,0.303879,-0.118926,0.168272,0.619698,-0.112410,0.165484,0.466154,-0.130490,0.188629,0.392178,-0.112250,0.217706,0.347874,-0.089248,0,0,0,0
